35.0,55.0
36.98669330795061,55.199334221587584
38.8941834230865,55.78939005997115
39.79425538604203,56.224174381096276
41.54942050982278,57.183025458304684
43.30458563360352,58.14187653551309
44.182168195493894,58.62130207411729
45.93733331927464,59.580153151325696
47.692498443055385,60.5390042285341
48.570081004945756,61.0184297671383
50.218002491280636,62.14583351319714
51.60909471517856,63.57815570333538
52.19053546698269,64.39123232736063
53.271140078718965,66.07417429697642
54.35174469045525,67.7571162665922
54.89204699632339,68.5985872514001
56.13319593540712,70.16263128619036
57.660332110451996,71.4489203418155
58.51250145836032,71.97138981162243
60.351554777788955,72.74892908397477
62.30842267793407,73.14560584549896
63.30675684440235,73.1955641927187
65.29345015235296,73.39489841430628
67.20094026748886,73.98495425268986
68.10101223044438,74.41973857381498
69.94006554987301,75.19727784616732
71.89693345001812,75.59395460769151
72.89526761648641,75.64391295491126
74.89526761648641,75.64391295491126
76.89526761648641,75.64391295491126
77.89526761648641,75.64391295491126
79.88196092443702,75.44457873332368
81.78945103957291,74.8545228949401
82.68952300252843,74.41973857381498
84.44468812630917,73.46088749660657
86.19985325008992,72.50203641939817
87.0774358119803,72.02261088079396
88.83260093576104,71.06375980358555
90.58776605954179,70.10490872637715
91.46534862143216,69.62548318777294
93.11327010776704,68.49807944171411
94.50436233166496,67.06575725157586
95.0858030834691,66.25268062755062
96.32695202255285,64.68863659276036
97.85408819759772,63.40234753713523
98.70625754550605,62.87987806732829
100.35417903184093,61.75247432126945
101.74527125573886,60.32015213113121
102.326712007543,59.50707550710597
103.56786094662674,57.94303147231571
105.09499712167161,56.65674241669058
105.94716646957994,56.13427294688364
107.78621978900857,55.356733674531306
109.74308768915368,54.96005691300711
110.74142185562197,54.910098565787365
